,Sentences,Perplexities (ckpt 773),Perplexities (ckpt 1546),Perplexities (ckpt 2319),Perplexities (ckpt 3092),Perplexities (ckpt 3865),Perplexities (ckpt 4638),Perplexities (ckpt 5411),Perplexities (ckpt 6184),Perplexities (ckpt 6957),Perplexities (ckpt 7730)
5330,"Geliştirme BildirileriDeğişiklik [801]: Bir bot istediğinde bizim javascript dahil olmak üzere çok az anlamı yoktur ... Mayıs 18, 2013Değişiklik [800]: Düğmeleri değerini saptamak, olarak işaretle Serellis en keskin bir göz tarafından belirtildiği! Mayıs 11, 2013Değişiklik [799]: Yeni diller için Güncelleme bayrakları, kaldırıldı eski bayrak resimleri Mayıs 8, 2013Değişiklik [798]: Katma 5 olmak üzere toplam daha fazla dil 73 Mayıs 8, 2013Değişiklik [797]: Bu gerçekten yararlı değildi :) Mayıs 8, 2013Sponsorlar Sponsorumuza teşekkür etmek istiyoruz!",2395.838134765625,2110.5546875,1044.6358642578125,1389.2784423828125,896.679443359375,841.9588623046875,584.2689208984375,593.983642578125,527.2865600585938,553.1213989257812
5331,Right Now oynayın BonusSlot.co.uk! ile Ücretsiz No Deposit Promosyonlar £ 100 's!,1717.9571533203125,1140.8712158203125,589.5632934570312,383.0181884765625,314.98223876953125,260.8528137207031,158.33091735839844,181.31007385253906,144.4766387939453,150.1399688720703
5332,Lütfen öyle söyleme.,262.14971923828125,159.68743896484375,120.99343872070312,109.7435073852539,56.400169372558594,59.790767669677734,42.690792083740234,58.452667236328125,53.269412994384766,48.942073822021484
5333,Az önce ne dedin sen bana?,432.72015380859375,135.78143310546875,84.49656677246094,58.529335021972656,66.87046813964844,89.31303405761719,46.30118942260742,43.18837356567383,37.21866226196289,33.689151763916016
5334,İki talant alan da iki talant daha kazandı.,387.5643005371094,374.0164489746094,329.3911437988281,216.89195251464844,321.9445495605469,176.52792358398438,182.4483642578125,167.93190002441406,197.78082275390625,185.00294494628906
5335,Kesinlikle haklısın.,539.036865234375,319.8467102050781,175.80868530273438,168.25001525878906,118.69265747070312,80.65059661865234,81.43472290039062,86.20268249511719,89.02725219726562,88.03509521484375
5336,"Bu mükemmel arkadaşlarıdır Geçici patent başvurusu Kiti Bu sırasıyla olup olmadığını yeni ürün fikri patent için denemek için ve nasıl Wal-Mart gibi büyük perakendeciler halinde ürün almak için belirlemek için nasıl göstermek, K-Mart, ve daha.",1357.6414794921875,1208.3863525390625,1058.7686767578125,1046.0904541015625,691.5,569.4892578125,548.869873046875,536.4767456054688,548.5325927734375,557.043212890625
5337,Benim demek istediğim bu değil.,89.17183685302734,109.26995849609375,54.47452163696289,39.878173828125,45.8624267578125,29.986021041870117,37.1149787902832,27.46763801574707,23.94106674194336,22.977834701538086
5338,Tarafından Transposh - Dil engelleri Breaking - transposh.org vitrin ve destek sitesini eklentisi wordpress,5256.48486328125,3019.9853515625,3206.9521484375,1453.6864013671875,1294.4530029296875,1006.6649780273438,1221.1837158203125,911.2909545898438,818.4628295898438,697.7022705078125
5339,Acentelik hizmetlerimiz:,3761.350830078125,11009.1533203125,2879.007568359375,2404.17626953125,2489.802490234375,1508.163330078125,1002.4525756835938,1210.856201171875,1227.1488037109375,1486.9615478515625
5340,Bana şu şeyi ver.,162.18853759765625,146.04632568359375,96.11836242675781,61.810428619384766,46.04426956176758,49.86821365356445,57.217445373535156,63.971595764160156,52.62229919433594,52.315589904785156
5341,Kocalar Aradığınız,7262.5390625,4750.32861328125,7887.77392578125,7011.404296875,7329.62890625,11293.3173828125,9278.4111328125,7244.89892578125,7510.3115234375,8090.12744140625
5342,İyi olacak mı?,23.294281005859375,16.002735137939453,13.402772903442383,8.513858795166016,9.237483024597168,11.391250610351562,8.923591613769531,12.68821907043457,10.788310050964355,10.527923583984375
5343,Nasıl dünyayı değiştirecek güçte konuşabiliriz?,2905.368896484375,2065.07177734375,1804.1505126953125,1238.7889404296875,1208.24169921875,1366.2261962890625,909.3997192382812,1482.64404296875,1293.4595947265625,1444.5577392578125
5344,- Nasıl görünüyor?,44.43424987792969,44.7804069519043,39.24053955078125,51.16006088256836,31.379629135131836,22.672080993652344,24.054147720336914,21.90888214111328,22.510326385498047,23.736587524414062
5345,"Pilatus, ‹‹Demek sen bir kralsın, öyle mi?›› dedi. İsa, ‹‹Kral olduğumu sen söylüyorsun›› karşılığını verdi. ‹‹Ben gerçeğe tanıklık etmek için doğdum, bunun için dünyaya geldim. Gerçekten yana olan herkes benim sesimi işitir.››",362.23699951171875,324.51739501953125,184.8792266845703,181.608154296875,170.26504516601562,138.41506958007812,135.8335723876953,135.38726806640625,124.95061492919922,115.272705078125
5346,(Alkış) Buna rağmen ülkemizde bir politik çatışma sürmektedir.,648.131103515625,371.7664489746094,174.61622619628906,181.86553955078125,180.8332061767578,145.1110076904297,116.29790496826172,144.09596252441406,119.26998901367188,109.82135009765625
5347,O olmalı.,57.77056884765625,94.82516479492188,88.05435943603516,124.7813949584961,101.42793273925781,85.6270523071289,80.07461547851562,84.55693817138672,71.64820098876953,71.42613220214844
5348,- Farkeder mi?,167.5562744140625,69.82390594482422,64.87593078613281,44.27366638183594,41.663856506347656,36.16407012939453,20.040613174438477,35.61465835571289,31.13871192932129,27.25837516784668
5349,Arkamı kolladığınız için sağ olun millet.,1517.0369873046875,528.02197265625,420.44580078125,185.00091552734375,174.96551513671875,136.01083374023438,115.37889099121094,82.15768432617188,89.27411651611328,89.36726379394531
5350,Ne olmuş ki?,107.95124816894531,73.50639343261719,34.97438430786133,42.56501007080078,42.353790283203125,40.39810562133789,41.94023513793945,38.52998733520508,37.62428665161133,38.235321044921875
5351,"(Kahkahalar) Böylece temel hislerim, ve iyi niyetlerim, damak tadımla çelişki halindeydi.",1011.1275024414062,611.9658203125,290.0938720703125,214.32083129882812,250.7830352783203,231.30563354492188,209.0360870361328,202.22946166992188,172.64015197753906,161.1107177734375
5352,"Yüksek hızla giderken kör bir kazaya maruz kalmıştı. (Kör kaza: bir aracın diğer araca yan tarafından çarpması) Çok, çok kritik bir durumdaydı.",1434.179443359375,1077.4005126953125,584.7449340820312,683.46630859375,456.0724182128906,412.4554138183594,403.70880126953125,412.58740234375,436.79498291015625,408.41656494140625
5353,"Koyunlarım sesimi işitir. Ben onları tanırım, onlar da beni izler.",916.2341918945312,393.2272644042969,383.3179931640625,270.8799133300781,243.92726135253906,180.7458038330078,180.69924926757812,121.30348205566406,133.50816345214844,138.44583129882812
5354,- Bir dakika lütfen.,68.77043151855469,69.10092163085938,59.2133903503418,20.035314559936523,29.364788055419922,30.39440155029297,24.72323226928711,20.76590347290039,19.097251892089844,17.931974411010742
5355,"Eğer Meizu mx6 satın ilgilenen varsa, Ben online alışveriş Fastcardtech öneriyor. Onlar güvenilir servis ve web üzerinde en düşük fiyatlarla sunuyoruz, Dünya çapında ücretsiz kargo ile. Aşağıda kendi sitesini ziyaret etmek için linke tıklayın:",1140.4464111328125,295.6239929199219,133.21246337890625,47.96904373168945,43.58414840698242,30.559768676757812,30.240110397338867,25.079866409301758,13.695497512817383,12.710091590881348
5356,Ama onlar yasak meyveyi yediler.,1001.421142578125,841.474853515625,656.57080078125,590.4735107421875,561.9207153320312,556.9483642578125,562.6819458007812,524.0977172851562,483.093017578125,433.8629150390625
5357,Telefon: (+995) 551 442 255,1636.7039794921875,463.9106140136719,551.7786865234375,401.1332702636719,168.0550079345703,90.65382385253906,113.6242446899414,85.06734466552734,68.736572265625,60.181236267089844
5358,Doğru olanı yapıyorum.,143.06434631347656,92.71754455566406,109.29694366455078,88.43500518798828,82.88023376464844,44.6014404296875,43.33858871459961,59.56280517578125,46.697845458984375,43.560646057128906
5359,O benim arkadaşım.,116.5829086303711,97.42134094238281,55.979942321777344,40.464176177978516,37.91387939453125,44.31072998046875,31.66887092590332,25.218935012817383,25.504535675048828,23.28346061706543
5360,Metin yayınlanmamış olduğu için de doğaçlama yapma özgürlüğü vardı.,1148.8480224609375,553.600341796875,730.3298950195312,665.2329711914062,649.1963500976562,505.9657897949219,551.3331909179688,507.4471435546875,798.2940673828125,756.8276977539062
5361,"Köle yere kapanıp efendisine, ‹Ne olur, sabret! Bütün borcumu ödeyeceğim› dedi.",718.0481567382812,862.888427734375,378.7976379394531,386.6258850097656,232.16697692871094,178.86257934570312,139.61080932617188,127.63322448730469,120.23065948486328,106.90252685546875
5362,Aslında aşağıdaki bütün araştırmalara bir katman çıkarımın var olduğunu düşünüyorum.,945.6287231445312,508.9427490234375,618.151123046875,530.2586669921875,854.3292236328125,616.7964477539062,772.82275390625,570.9542846679688,546.4805297851562,533.7799072265625
5363,"Ferisiler toplu haldeyken İsa onlara şunu sordu: ‹‹Mesihle ilgili olarak ne düşünüyorsunuz? O kimin oğludur?›› Onlar da, ‹‹Davutun Oğlu›› dediler.",585.6652221679688,425.36822509765625,321.9769287109375,246.98178100585938,193.3777618408203,179.65615844726562,202.17208862304688,172.91458129882812,157.51402282714844,156.91184997558594
5364,"Bunu, yalnız insanları hoşnut etmek isteyenler gibi göze hoş görünmek için yapmayın. Mesihin kulları olarak Tanrının isteğini candan yerine getirin.",2895.5341796875,1517.6917724609375,1110.8717041015625,1212.0675048828125,1199.2083740234375,1156.7095947265625,1375.9361572265625,1197.5255126953125,1233.199462890625,1177.546142578125
5365,"Ve beni şoke eden ne oldu biliyor musunuz? Geçen sene, başka bir araştırmanın bulgularına göre, utanç duygusu mutluluk, ve hatta öfke duygularından çok daha yoğun bir şekilde hissedilen bir duyguymuş.",457.4726867675781,295.9029541015625,218.0095977783203,214.3947296142578,142.12196350097656,150.32666015625,117.68482971191406,99.86224365234375,99.59275817871094,93.29402160644531
5366,Mesih sayesinde Tanrıya böyle bir güvenimiz vardır.,906.18603515625,528.1481323242188,724.9674682617188,678.7609252929688,561.2049560546875,580.447021484375,633.5278930664062,584.510498046875,521.780517578125,577.4159545898438
5367,"Bundan böyle bir evde beş kişi, ikiye karşı üç, üçe karşı iki bölünmüş olacak.",1131.1123046875,626.505126953125,490.84124755859375,608.016845703125,502.2754211425781,659.9010009765625,684.591552734375,585.1382446289062,624.6768188476562,742.2880249023438
5368,"Eğer birbirimize geri dönmenin bir yolunu bulacaksak, bu yol incinebilirlik olacak.",355.3725280761719,306.9332275390625,193.8521270751953,173.9834747314453,140.4646453857422,104.64395904541016,115.76399230957031,120.6263198852539,107.49481201171875,105.02537536621094
5369,Bu doğru gelmiyor.,77.20178985595703,128.84800720214844,64.42247009277344,65.61817169189453,60.64592742919922,46.23508834838867,59.17525863647461,52.93858337402344,44.58887481689453,49.37033462524414
5370,-O zaman ne?,281.9318542480469,93.26716613769531,106.0908432006836,66.59124755859375,43.76517105102539,54.21474075317383,38.03760528564453,30.4980525970459,32.77462387084961,32.5008659362793
5371,"İsa onlara şu karşılığı verdi: ‹‹Akşam, ‹Gökyüzü kızıl olduğuna göre hava iyi olacak› dersiniz.",470.0592346191406,280.790283203125,186.2901611328125,110.02283477783203,91.60628509521484,84.29631042480469,71.0057373046875,56.280052185058594,53.183082580566406,53.17989730834961
5372,Artık biliyorsun.,178.6057891845703,194.48789978027344,131.98873901367188,197.57891845703125,106.8714370727539,199.40171813964844,193.96676635742188,152.99461364746094,168.9197235107422,153.558837890625
5373,Ve bu demek oluyor ki bütün sistem ayaklarımızın altından kayıp gitmekte.,906.1588134765625,616.8632202148438,448.6564636230469,399.24658203125,353.683837890625,323.9468994140625,311.0472717285156,250.35958862304688,224.44882202148438,216.95887756347656
5374,"Hayır, henüz değil.",45.427589416503906,54.14958190917969,38.56855010986328,21.988853454589844,23.477888107299805,20.949859619140625,15.545964241027832,14.943320274353027,13.586333274841309,13.685074806213379
5375,Ne olduğunu söyle.,21.592761993408203,29.877670288085938,22.522823333740234,19.51616096496582,19.74113655090332,26.93463897705078,23.088621139526367,27.99763298034668,21.19965362548828,22.292512893676758
5376,"Ben de ""Tamam.""",109.88520050048828,104.2373275756836,88.510986328125,64.47068786621094,51.49076461791992,53.68098831176758,50.58121109008789,55.774967193603516,60.836856842041016,51.12352752685547
5377,Hardvard'ta bir makam sahibiydi... ... ve Smithsonian'da çalıştı ve çok iyi bağlantıları vardı. Tüm büyük akla sahip kişileri tanıyordu.,1069.100830078125,801.921875,593.1241455078125,455.71893310546875,291.8794860839844,352.12322998046875,258.4075012207031,274.24444580078125,240.2638397216797,235.44351196289062
5378,"Öncelikle, yoksul ülkelerde güçlü bir sağlık sistemine ihtiyacımız var.",370.714599609375,328.1805114746094,330.53155517578125,251.11557006835938,130.59848022460938,116.51148986816406,133.7940673828125,123.25810241699219,128.87437438964844,134.90194702148438
5379,Artık benim.,167.50115966796875,157.08895874023438,121.53136444091797,100.95665740966797,109.74858856201172,143.65223693847656,156.06973266601562,99.20704650878906,111.06599426269531,119.505615234375
5380,Atlılar Sezariyeye varınca mektubu valiye verip Pavlusu teslim ettiler.,3686.795654296875,1833.0416259765625,1847.736328125,1464.308349609375,1549.2640380859375,1397.378173828125,1518.9776611328125,1443.9874267578125,1363.6761474609375,1286.12548828125
5381,Ne yapmaya çalışıyorsun?,109.73806762695312,76.53886413574219,32.67304229736328,21.69978141784668,16.98455238342285,33.7617073059082,21.115901947021484,17.008899688720703,18.650190353393555,19.61602210998535
5382,"İnsanoğlunun çok acı çekmesi, ileri gelenler, başkâhinler ve din bilginlerince reddedilmesi, öldürülmesi ve üçüncü gün dirilmesi gerektiğini söyledi.",789.0056762695312,287.85394287109375,320.3219909667969,295.3985290527344,198.92214965820312,164.8040008544922,135.7899932861328,107.16425323486328,112.02481842041016,107.64905548095703
5383,- Seni görmek harika.,115.57849884033203,61.101383209228516,49.45588302612305,24.01909637451172,32.88603591918945,22.854957580566406,23.993602752685547,22.698989868164062,22.95613670349121,24.310333251953125
5384,"Tanınmıyor gibiyiz, ama iyi tanınıyoruz. Ölümün ağzındayız, ama işte yaşıyoruz. Dövülüyorsak bile öldürülmüş değiliz.",1758.3577880859375,1091.9041748046875,992.13671875,993.8042602539062,832.0148315429688,964.2396240234375,974.3778686523438,843.1066284179688,927.8985595703125,955.7613525390625
5385,"Böylece imanla aklandığımıza göre, Rabbimiz İsa Mesih sayesinde Tanrıyla barışmış oluyoruz.",1403.592041015625,843.9468383789062,410.8879699707031,299.2463684082031,261.8972473144531,183.92897033691406,142.1309051513672,111.72933197021484,101.07514953613281,104.5548324584961
5386,"Ey akılsız adam, eylem olmadan imanın yararsız olduğuna kanıt mı istiyorsun?",1448.696533203125,1118.1444091796875,1035.4754638671875,839.1259765625,849.345703125,836.1259765625,701.640380859375,726.4609985351562,714.6234741210938,732.70849609375
5387,"Şabat Günü geçince, Mecdelli Meryem, Yakupun annesi Meryem ve Salome gidip İsanın cesedine sürmek üzere baharat satın aldılar.",3252.5869140625,1459.7552490234375,1219.7921142578125,885.521484375,885.391845703125,972.00146484375,814.4486083984375,756.8218994140625,782.0730590820312,797.0977783203125
5388,(Kahkahalar) Hayata mutfak benzetmesi üzerinden yaklaşan bir kitap olacaktı.,1702.6463623046875,576.8034057617188,697.12060546875,690.3660278320312,597.664306640625,624.3673706054688,484.49560546875,434.2955017089844,399.04998779296875,408.03619384765625
5389,İsmimi nerden biliyorsun?,213.5692596435547,63.45975112915039,32.537384033203125,24.012060165405273,31.83698081970215,34.09278869628906,30.77876091003418,32.65880584716797,24.911592483520508,24.725189208984375
