,Sentences,Epoch: 1 (ckpt: 1054),Epoch: 2 (ckpt: 2108),Epoch: 3 (ckpt: 3162),Epoch: 4 (ckpt: 4216),Epoch: 5 (ckpt: 5270),Epoch: 6 (ckpt: 6324)
5584,"Bonus-Fonds trägt eine Wettanforderung von 30x die Summe Ihrer Einzahlung und Bonusbetrag (z.B.. £ 10 Kaution + £ 10 Bonus 30 = £ 600) muss vor dem Bonus erfüllt werden und alle Gewinne zu einer Anzahlung verbunden ist, wenn der Bonus auszahlen zu verkappten Bargeld und diese und alle weiteren Gewinne werden umgewandelt werden.",297.7071228027344,234.86460876464844,187.9346923828125,121.6473159790039,122.85820770263672,102.94058227539062
5585,"Denn so das Erbe durch das Gesetz erworben würde, so würde es nicht durch Verheißung gegeben; Gott aber hat's Abraham durch Verheißung frei geschenkt.",391.21221923828125,306.0132751464844,252.9138946533203,142.2635955810547,152.56239318847656,120.0713882446289
5586,"Denn auch jenes Teil, das verklärt war, ist nicht für Klarheit zu achten gegen die überschwengliche Klarheit.",419.8581848144531,240.97048950195312,238.80389404296875,171.30882263183594,171.85018920898438,128.89865112304688
5587,"Das aber unter die Dornen gesät ist, das ist, wenn jemand das Wort hört, und die Sorge dieser Welt und der Betrug des Reichtums erstickt das Wort, und er bringt nicht Frucht.",216.88729858398438,178.97511291503906,138.34506225585938,154.04530334472656,118.34306335449219,122.50756072998047
5588,Was haben wir herausgefunden?,217.58297729492188,119.513427734375,42.908935546875,35.18328094482422,48.06095504760742,38.49289321899414
5589,"Nun aber gehe ich hin zu dem, der mich gesandt hat; und niemand unter euch fragt mich: Wo gehst du hin?",222.76820373535156,107.45647430419922,57.42070770263672,47.6042594909668,43.579532623291016,39.457271575927734
5590,"Wann war das letzte mal, dass ihr bewusst die Stimme eines Freundes genossen habt?",240.06675720214844,152.81210327148438,95.34894561767578,119.80853271484375,87.04742431640625,81.76697540283203
5591,"und zwar einen von der Sorte, die einfach nicht aufhören wollen.",346.37640380859375,255.8222198486328,134.15475463867188,131.65472412109375,131.71612548828125,123.71856689453125
5592,Und das haben wir getan.,413.1896667480469,277.9733581542969,156.49481201171875,130.70114135742188,86.49407196044922,67.55706787109375
5593,Ebene zu studieren Vorbereitungs- (russisches Medium nur),621.5928344726562,538.6378784179688,223.40411376953125,198.824462890625,147.14112854003906,133.2670440673828
5594,"Ein Zusatz von wenigen Konstanten in unserer Parsercode, erlauben nun Coder (Benutzer nicht) unsere Parser Verhalten zu ändern, um Sätze auf größere Brocken brechen, siehe oben auf unserer parser.php für die Dokumentation.",523.3490600585938,421.1809997558594,445.83648681640625,328.8271484375,273.9107971191406,232.0502166748047
5595,"Ich weiß nicht, wie das geht.",84.23527526855469,45.53270721435547,28.85472297668457,26.75947380065918,23.837844848632812,20.971166610717773
5596,"Sie müssen ebenso anfangen, grüne Energie zu produzieren, viel mehr grüne Energie.",460.84881591796875,216.1449737548828,125.64180755615234,121.56838989257812,102.81460571289062,84.00163269042969
5597,"daß ich auch schwur in meinem Zorn, sie sollten zu meiner Ruhe nicht kommen.""",502.7973327636719,423.8509216308594,394.0499267578125,366.4996032714844,249.9873809814453,250.96437072753906
5598,- So einfach ist das nicht.,203.9591522216797,197.93800354003906,158.46853637695312,131.7046356201172,114.17332458496094,87.78107452392578
5599,"Desgleichen wie es geschah zu den Zeiten Lots: sie aßen, sie tranken, sie kauften, sie verkauften, sie pflanzten, sie bauten;",272.8737487792969,184.32484436035156,173.2832794189453,132.77976989746094,115.35397338867188,103.654541015625
5600,"Zusätzlich zu diesen Vorteilen, gibt es die richtigen Wetten Coupons. 1xbet von Live-TV begleitet (Klangqualität, absichtlich, jede Woche und verteilen Sie die Band-Wetten für mindestens 21 Spieler 8% die Summe in nicht-Wetten Kette gespielt, und verfügt über ein System mit einem Mindestanteil von 25.",208.80584716796875,164.0956573486328,150.33819580078125,113.56487274169922,106.920166015625,91.34766387939453
5601,Sie hat es nicht getan.,203.45066833496094,109.58380889892578,101.46126556396484,48.006465911865234,54.70637512207031,53.526615142822266
5602,Was für eine bemerkenswerte Maschine hat dieser Typ in seinem Kopf?,228.97763061523438,185.17408752441406,94.17247009277344,84.57923889160156,50.115718841552734,39.95393371582031
5603,"Der HERR aber sprach: Wie ein großes Ding ist's um einen treuen und klugen Haushalter, welchen der Herr setzt über sein Gesinde, daß er ihnen zur rechten Zeit ihre Gebühr gebe!",238.88783264160156,145.4624481201172,157.9408416748047,94.99089813232422,117.93064880371094,87.4648666381836
5604,By Martina Tesser Letzte Aktualisierung 30. Nov 2018,1664.1876220703125,834.0234985351562,860.9956665039062,552.505615234375,545.5999755859375,560.78662109375
5605,die erste Mikrocomputer Softwarefirma zu gründen.”,599.909912109375,528.8787231445312,440.19708251953125,443.18994140625,314.6419372558594,297.963623046875
5606,5.1.1 Suchen Sie Ihren Erforderlich Kontakt:,471.919921875,269.2675476074219,258.7454528808594,196.03517150878906,227.3976287841797,216.57456970214844
5607,"Und da ihnen Genüge von Jason und andern geleistet war, ließen sie sie los.",270.6331787109375,234.4488067626953,131.3336181640625,150.784912109375,128.63645935058594,89.94097900390625
5608,"Zu der Zeit ging Jesus durch die Saat am Sabbat; und seine Jünger waren hungrig, fingen an, Ähren auszuraufen, und aßen.",281.0860595703125,208.55947875976562,156.2176055908203,82.15654754638672,70.61248779296875,60.36704635620117
5609,(Lachen) Ich liebte seit dem Alter von vier zu schreiben und als ich sechs war kaufte mir meine Mutter meinen eigenen Laptop mit Microsoft Word.,331.87457275390625,155.0336151123047,103.0902099609375,60.68772506713867,65.40450286865234,59.927974700927734
5610,Und etliches fiel mitten unter die Dornen; und die Dornen gingen mit auf und erstickten's.,817.9232788085938,490.79351806640625,354.4081115722656,221.0816192626953,134.64442443847656,187.82798767089844
5611,"Da aber solches hörte einer, der mit zu Tische saß, sprach er zu ihm: Selig ist, der das Brot ißt im Reiche Gottes.",392.7952880859375,207.2087860107422,115.45600128173828,145.12608337402344,127.54354095458984,106.29536437988281
5612,Ich habe gerade Ihre Meinung von mir in 6 Sekunden völlig verändert.,574.5006713867188,438.0886535644531,225.6815948486328,290.7760925292969,261.62188720703125,216.18405151367188
5613,"- Nein, Dad.",415.47198486328125,509.1551513671875,389.5556945800781,368.00634765625,366.8341064453125,278.1365966796875
5614,Wegen dem Hunger war ich gezwungen die Schule zu verlassen.,664.8477172851562,334.7256164550781,421.6471862792969,382.3807678222656,400.5287170410156,280.5528564453125
5615,"Und in diese Stille sagte ich, ""Ich halte gern einen Vortrag an Ihrer Schule, aber mal so, das ist keine Wellness-Woche, sondern eine Krankheits-Woche.",160.59437561035156,128.81976318359375,95.21427917480469,73.29212188720703,72.14871978759766,49.36201095581055
5616,Nehmen Sie An Unserer Umfrage,473.14093017578125,516.91015625,435.5545959472656,424.0712585449219,423.2070617675781,310.28912353515625
5617,"Wenn wir aber Nahrung und Kleider haben, so lasset uns genügen.",874.6441040039062,440.4559631347656,298.58203125,202.10885620117188,204.59141540527344,168.3271484375
5618,Sie haben vollkommen recht.,850.6272583007812,501.15557861328125,352.92254638671875,257.48980712890625,141.7706756591797,151.35874938964844
5619,"Erhalten Sie Zugriff auf Ihre Musik, Wiedergabelisten und Ihr Konto",564.8367919921875,282.8678894042969,151.13653564453125,293.003173828125,183.31045532226562,130.57493591308594
5620,Veröffentlicht am 2013-02-28 Autor: Tatiana Kategorie Andere Hauptgerichte,644.7354736328125,411.4435729980469,338.7822265625,303.4998474121094,122.84420776367188,36.52743911743164
5621,Ich werde jetzt einige dreistellige Zahlen quadrieren.,357.2265625,438.5643615722656,186.66468811035156,178.8446807861328,179.0315399169922,177.8015899658203
5622,"und sein Wort habt ihr nicht in euch wohnend; denn ihr glaubt dem nicht, den er gesandt hat.",211.38438415527344,126.6338119506836,129.84495544433594,95.07454681396484,103.05683135986328,112.84514617919922
5623,"Schauen wir uns an, was wir erhalten.",127.53557586669922,96.60956573486328,78.49925231933594,104.47753143310547,69.32805633544922,69.9662857055664
5624,"Benutzer können verschiedene Geräte wie PC anschließen, Windows, iPhone, iPad, iPod, Mac.",673.30859375,240.71507263183594,183.78570556640625,74.74894714355469,63.02931594848633,63.64427185058594
5625,Es war entzückend.,599.7022705078125,269.3077392578125,136.5913543701172,84.52638244628906,50.93313217163086,33.714351654052734
5626,"Komm, Jake.",738.2830200195312,656.2906494140625,574.6012573242188,357.31072998046875,251.49159240722656,281.3541259765625
5627,"Ich hab schon angefangen, mir Sorgen zu machen.",178.34640502929688,102.87742614746094,80.26679229736328,74.2431411743164,54.17704772949219,44.8817024230957
5628,"Und die ganze Stadt war voll Getümmels; sie stürmten aber einmütig zu dem Schauplatz und ergriffen Gajus und Aristarchus aus Mazedonien, des Paulus Gefährten.",486.676025390625,340.765625,228.84205627441406,187.55564880371094,145.35934448242188,132.75482177734375
5629,"Und wenn nicht, tanze dennoch Deinen Tanz.",469.4703369140625,872.3599243164062,550.5135498046875,613.1157836914062,292.9178161621094,347.0956115722656
5630,"Das Volk aber drang hinzu. Da fing er an und sagte: Dies ist eine arge Art; sie begehrt ein Zeichen, und es wird ihr kein Zeichen gegeben denn nur das Zeichen des Propheten Jona.",356.9462890625,178.2820281982422,102.4378433227539,109.65620422363281,79.56926727294922,83.49418640136719
5631,"Ich glaube, dadurch, dass Maschinen einen besseren Zugang zu menschlicher Sprache bekommen und immer besser große Datenmengen verarbeiten können, wird es möglich werden, die Ergüsse eines ganzen Lebens zu analysieren – die Tweets, die Photos, die Videos, die Blog-Einträge – die wir in so unglaublicher Zahl produzieren.",237.69497680664062,163.4832763671875,115.16710662841797,88.45934295654297,81.48257446289062,75.19068145751953
5632,Da antwortete Petrus und sprach zu ihm: Deute uns dieses Gleichnis.,608.140625,289.09564208984375,232.0843963623047,176.9103240966797,163.65753173828125,155.88023376464844
5633,Weil sie die Ersten sein wollten.,788.4114379882812,376.12109375,386.77655029296875,332.1722412109375,315.16387939453125,206.0388946533203
5634,"Ihr Heuchler, wohl fein hat Jesaja von euch geweissagt und gesprochen:",669.0462036132812,551.9560546875,543.9696655273438,284.7460021972656,147.94400024414062,134.2070770263672
5635,"Von diesem Moment an beschloss ich, dass es nicht meine Aufgabe war, Sterbende mit meinen Lügen zu beruhigen.",288.2760314941406,176.3374481201172,130.91378784179688,94.85103607177734,77.87781524658203,60.43406677246094
5636,Wir reden über Weltfrieden.,3107.8427734375,1412.02880859375,789.8029174804688,393.2928771972656,483.4153747558594,771.1551513671875
5637,"Und wenn sie ihr Zeugnis geendet haben, so wird das Tier, das aus dem Abgrund aufsteigt, mit ihnen einen Streit halten und wird sie überwinden und wird sie töten.",201.12631225585938,137.30410766601562,102.13505554199219,85.97981262207031,70.71174621582031,80.04327392578125
5638,"Ist das alles, was du kannst?",134.03741455078125,126.27798461914062,57.798728942871094,50.80482482910156,46.16765594482422,39.53300857543945
5639,"Da er aber vierzig Jahre alt ward, gedachte er zu sehen nach seinen Brüdern, den Kindern von Israel.",221.9605712890625,153.3160858154297,116.43440246582031,90.4907455444336,68.01375579833984,81.15113067626953
5640,Das wird nicht noch einmal passieren.,247.47938537597656,158.32540893554688,81.8156509399414,102.85579681396484,82.24485778808594,96.04051971435547
5641,"Und wenn es auch nur zehn Cent kostet, um einen Nutzer zu überwachen, wird das einen Service vernichten, den hundert Millionen nutzen.",301.86328125,185.13938903808594,166.23902893066406,127.05029296875,108.7920150756836,97.59490966796875
5642,Du hättest sie töten sollen.,919.9219970703125,326.0773620605469,129.76206970214844,61.14950180053711,63.29030990600586,59.306129455566406
5643,"Und um den Stuhl waren vierundzwanzig Stühle, und auf den Stühlen saßen vierundzwanzig Älteste, mit weißen Kleidern angetan, und hatten auf ihren Häuptern goldene Kronen.",209.3663787841797,117.95410919189453,100.37339782714844,62.6708869934082,52.522743225097656,39.791358947753906
5644,"Und er erklärte mir, dass ich, wenn ich mich rasiere, auf der linken Seite meines Gesichts schwarze Punkte habe, wo das Haar ist, aber auf der rechten Gesichtshälfte hatte ich starke Verbrennungen und daher kein Haar, und das erzeugt eine symmetrische Ungleichheit.",262.7676086425781,139.086669921875,91.39337158203125,63.73170471191406,51.93870162963867,46.270103454589844
5645,Oder wir können die Seiten nach unten durchrollen.,419.9993591308594,422.96539306640625,438.7337951660156,234.37962341308594,268.0321350097656,251.9037322998047
5646,"Ter wichtigste Lebensbereich. Each of us has a body, ein Geist, und eine Seele. To ignore one is like taking a leg off of a 3 Beinhocker - es wird immer wieder nach unten fallen, bis repariert.",613.23681640625,484.05706787109375,447.80731201171875,413.4642028808594,336.05828857421875,374.3911437988281
5647,"Und Jesus ging heraus und sah das große Volk; und es jammerte ihn derselben; denn sie waren wie die Schafe, die keinen Hirten haben; und er fing an eine lange Predigt.",197.88279724121094,120.83045196533203,88.97208404541016,60.02432632446289,43.7750244140625,41.431007385253906
5648,Mail-Casino - £ $ € 5 Kostenlose bei Ihrer ersten Einzahlung plus 100% Bis zu £ Willkommensbonus € 200 $ Überprüfung Besuch,409.7394714355469,204.8710174560547,147.46029663085938,106.70294189453125,63.713104248046875,44.6235466003418
5649,Warst du ehrlich zu mir?,194.3032684326172,178.77944946289062,124.88109588623047,113.02286529541016,64.11524963378906,44.367919921875
5650,"daß nicht jemand sei ein Hurer oder ein Gottloser wie Esau, der um einer Speise willen seine Erstgeburt verkaufte.",469.5901184082031,364.7163391113281,179.83778381347656,169.66561889648438,145.25784301757812,138.44363403320312
5651,[ (BUT I DID NOT SHOOT THE DEPUTY) ] (Lachen) Danke.,478.3056335449219,268.1255798339844,327.9494934082031,202.3070068359375,303.2169189453125,248.281005859375
5652,"Denn ich fürchte, wenn ich komme, daß ich euch nicht finde, wie ich will, und ihr mich auch nicht findet, wie ihr wollt; daß Hader, Neid, Zorn, Zank, Afterreden, Ohrenblasen, Aufblähen, Aufruhr dasei;",213.04454040527344,149.0484619140625,176.18910217285156,142.7608184814453,136.33750915527344,144.24871826171875
5653,"Um auf die neueste Vollversion zu aktualisieren,, gibt es ein paar Optionen::",263.8047180175781,188.5147705078125,97.2851791381836,72.91707611083984,92.8256607055664,76.6137466430664
5654,jetzt buchen,77735.953125,6930.12158203125,7085.85107421875,1954.2105712890625,2501.938232421875,5124.42626953125
5655,"In den letzten Jahren haben wir also angefangen, über das Glück der beiden Arten des Selbst zu lernen.",268.53631591796875,218.2508087158203,110.9463119506836,120.00493621826172,90.92192840576172,87.19352722167969
